date,ticker,region,existing_cards,existing_txns,existing_spend,new_cards,new_txns,new_spend
2026-06-04,VRDE,NORTHEAST,4369,555,7371.2,551,61,775.75
2026-06-04,VRDE,SOUTHEAST,4043,597,8268.09,542,63,798.39
2026-06-04,VRDE,MIDWEST,3741,455,6231.99,440,52,678.48
2026-06-04,VRDE,WEST,4774,549,7403.15,678,71,892.91
2026-06-05,VRDE,NORTHEAST,4504,573,8003.35,460,53,650.59
2026-06-05,VRDE,SOUTHEAST,3530,450,6296.38,443,46,581.84
2026-06-05,VRDE,MIDWEST,3350,383,5533.63,469,52,656.47
2026-06-05,VRDE,WEST,5174,730,9718.14,632,79,976.23
2026-06-06,VRDE,NORTHEAST,4089,549,7263.94,543,55,691.66
2026-06-06,VRDE,SOUTHEAST,3921,462,6005.31,481,62,813.19
2026-06-06,VRDE,MIDWEST,3274,410,5611.74,454,44,577.47
2026-06-06,VRDE,WEST,4581,597,7735.42,671,73,880.26
2026-06-07,VRDE,NORTHEAST,4490,539,7359.14,558,69,930.92
2026-06-07,VRDE,SOUTHEAST,3999,516,6635.41,440,51,630.51
2026-06-07,VRDE,MIDWEST,3444,430,5566.57,414,43,532.34
2026-06-07,VRDE,WEST,4578,590,8289.95,573,62,852.21
2026-06-08,VRDE,NORTHEAST,4396,551,6914.03,523,60,757.55
2026-06-08,VRDE,SOUTHEAST,4165,518,7052.06,467,48,609.39
2026-06-08,VRDE,MIDWEST,3258,397,5422.81,464,57,694.78
2026-06-08,VRDE,WEST,4675,586,8299.26,615,72,894.29
2026-06-09,VRDE,NORTHEAST,4295,543,7196.41,552,63,826.4
2026-06-09,VRDE,SOUTHEAST,3565,464,6201.41,595,76,958.48
2026-06-09,VRDE,MIDWEST,3258,462,6362.69,479,52,674.8
2026-06-09,VRDE,WEST,4815,617,8120.87,693,81,1001.65
2026-06-10,VRDE,NORTHEAST,4417,539,7455.07,551,64,776.41
2026-06-10,VRDE,SOUTHEAST,3857,432,5863.11,412,46,619.22
2026-06-10,VRDE,MIDWEST,3447,456,5960.18,520,67,818.91
2026-06-10,VRDE,WEST,4441,529,7138.14,644,58,773.53
2026-06-11,VRDE,NORTHEAST,4151,480,6670.51,564,70,922.08
2026-06-11,VRDE,SOUTHEAST,3724,491,6799.93,501,49,624.43
2026-06-11,VRDE,MIDWEST,3469,421,5993.91,474,55,716.9
2026-06-11,VRDE,WEST,4420,541,7154.89,517,50,668.48
2026-06-12,VRDE,NORTHEAST,4111,502,6480.81,556,67,869.89
2026-06-12,VRDE,SOUTHEAST,3685,496,6682.38,511,63,760.21
2026-06-12,VRDE,MIDWEST,3457,397,5232.66,441,50,656.27
2026-06-12,VRDE,WEST,4696,586,8241.38,730,88,1165.22
2026-06-13,VRDE,NORTHEAST,4126,474,6510.8,589,72,855.53
2026-06-13,VRDE,SOUTHEAST,4296,488,6593.63,571,58,727.22
2026-06-13,VRDE,MIDWEST,3022,339,4317.02,474,55,702.4
2026-06-13,VRDE,WEST,4921,656,8859.53,635,71,893.83
2026-06-14,VRDE,NORTHEAST,4483,559,7471.77,581,69,874.75
2026-06-14,VRDE,SOUTHEAST,3845,472,6630.42,582,59,751.47
2026-06-14,VRDE,MIDWEST,3486,417,5767.73,486,58,745.22
2026-06-14,VRDE,WEST,4698,596,7689.8,603,63,866.84
2026-06-15,VRDE,NORTHEAST,4271,536,7281.71,571,61,813.84
2026-06-15,VRDE,SOUTHEAST,3715,500,6790.7,540,60,775.98
2026-06-15,VRDE,MIDWEST,3371,452,6537.75,432,50,665.84
2026-06-15,VRDE,WEST,4418,522,6954.12,529,63,814.74
2026-06-16,VRDE,NORTHEAST,4188,516,7030.05,711,82,1094.33
2026-06-16,VRDE,SOUTHEAST,3688,462,6186.67,533,56,702.31
2026-06-16,VRDE,MIDWEST,3444,442,6050.31,454,53,614.02
2026-06-16,VRDE,WEST,4849,594,8089.94,722,79,1063.49
2026-06-17,VRDE,NORTHEAST,4117,522,6961.71,619,79,988.44
2026-06-17,VRDE,SOUTHEAST,3673,442,6026.08,664,72,854.24
2026-06-17,VRDE,MIDWEST,3259,362,4809.57,484,51,639.58
2026-06-17,VRDE,WEST,4200,521,6886.49,723,89,1112.79
2026-06-18,VRDE,NORTHEAST,4135,509,7035.15,527,60,828.92
2026-06-18,VRDE,SOUTHEAST,3775,469,6346.01,495,61,793.78
2026-06-18,VRDE,MIDWEST,3399,435,6025.69,413,49,617.64
2026-06-18,VRDE,WEST,4674,549,7232.47,721,82,1050.06
2026-06-19,VRDE,NORTHEAST,4155,512,6924.24,497,53,676.0
2026-06-19,VRDE,SOUTHEAST,3937,523,6872.06,637,73,967.23
2026-06-19,VRDE,MIDWEST,3286,389,5489.14,483,55,740.67
2026-06-19,VRDE,WEST,5044,564,7592.22,675,88,1256.86
2026-06-20,VRDE,NORTHEAST,4213,529,7347.9,675,75,1008.92
2026-06-20,VRDE,SOUTHEAST,3670,379,4918.64,567,69,812.58
2026-06-20,VRDE,MIDWEST,3077,377,4598.06,518,64,733.21
2026-06-20,VRDE,WEST,4831,588,8301.01,698,79,1022.87
2026-06-21,VRDE,NORTHEAST,4431,551,7480.72,553,66,856.34
2026-06-21,VRDE,SOUTHEAST,4160,511,6918.85,534,65,835.72
2026-06-21,VRDE,MIDWEST,3270,441,6300.14,482,51,690.55
2026-06-21,VRDE,WEST,4467,643,8681.74,741,76,989.94
2026-06-22,VRDE,NORTHEAST,4468,564,7530.57,752,92,1177.47
2026-06-22,VRDE,SOUTHEAST,3699,448,6322.88,532,61,770.13
2026-06-22,VRDE,MIDWEST,3603,439,6111.16,526,58,770.76
2026-06-22,VRDE,WEST,4881,560,7752.21,889,100,1328.54
2026-06-23,VRDE,NORTHEAST,3957,500,6662.45,672,77,952.74
2026-06-23,VRDE,SOUTHEAST,4025,488,6425.4,573,61,802.75
2026-06-23,VRDE,MIDWEST,3380,406,5625.33,455,56,673.73
2026-06-23,VRDE,WEST,5038,626,8429.24,656,79,1016.03
2026-06-24,VRDE,NORTHEAST,4201,548,7338.78,625,74,1007.67
2026-06-24,VRDE,SOUTHEAST,3786,469,6380.49,608,78,977.48
2026-06-24,VRDE,MIDWEST,3368,412,5698.41,571,66,858.99
2026-06-24,VRDE,WEST,4928,560,7422.03,676,78,1018.03
2026-06-25,VRDE,NORTHEAST,4128,560,7435.25,631,79,1055.31
2026-06-25,VRDE,SOUTHEAST,3812,478,6648.62,576,70,871.33
2026-06-25,VRDE,MIDWEST,3402,376,4962.31,465,59,749.71
2026-06-25,VRDE,WEST,4730,548,7379.94,689,74,988.7
2026-06-26,VRDE,NORTHEAST,3880,493,7223.4,601,69,840.79
2026-06-26,VRDE,SOUTHEAST,3804,416,5752.72,556,54,665.92
2026-06-26,VRDE,MIDWEST,3111,373,5192.51,497,51,644.08
2026-06-26,VRDE,WEST,4674,486,6698.23,728,67,903.77
2026-06-27,VRDE,NORTHEAST,3869,465,6518.11,558,54,668.0
2026-06-27,VRDE,SOUTHEAST,3586,432,5756.31,555,61,780.31
2026-06-27,VRDE,MIDWEST,3225,400,5409.05,471,62,756.55
2026-06-27,VRDE,WEST,4810,558,7633.87,737,90,1230.53
2026-06-28,VRDE,NORTHEAST,4036,576,7892.09,605,61,869.94
2026-06-28,VRDE,SOUTHEAST,4115,500,6926.78,646,74,945.69
2026-06-28,VRDE,MIDWEST,3371,431,5843.9,467,57,681.58
2026-06-28,VRDE,WEST,4467,585,7977.68,727,84,1130.56
2026-06-29,VRDE,NORTHEAST,4211,451,6154.61,490,46,642.63
2026-06-29,VRDE,SOUTHEAST,4001,473,6385.33,591,73,915.56
2026-06-29,VRDE,MIDWEST,3226,377,5127.31,533,59,786.3
2026-06-29,VRDE,WEST,4401,533,7057.49,658,83,1056.92
2026-06-30,VRDE,NORTHEAST,4005,488,6398.19,688,84,1132.55
2026-06-30,VRDE,SOUTHEAST,3594,433,6187.8,580,73,1004.89
2026-06-30,VRDE,MIDWEST,3140,410,5673.54,562,73,963.71
2026-06-30,VRDE,WEST,4663,588,7872.08,751,72,994.48
2026-07-01,VRDE,NORTHEAST,4108,515,7039.19,665,77,995.88
2026-07-01,VRDE,SOUTHEAST,3483,408,5733.0,544,57,799.65
2026-07-01,VRDE,MIDWEST,3585,477,6448.76,539,65,866.26
2026-07-01,VRDE,WEST,4623,511,6758.88,636,82,1043.51
2026-07-02,VRDE,NORTHEAST,4181,515,6975.34,691,75,908.27
2026-07-02,VRDE,SOUTHEAST,4134,479,6383.29,557,61,786.02
2026-07-02,VRDE,MIDWEST,3501,396,5409.73,500,63,768.77
2026-07-02,VRDE,WEST,4659,588,7623.89,734,85,1058.06
2026-07-03,VRDE,NORTHEAST,4167,534,7269.36,643,72,946.28
2026-07-03,VRDE,SOUTHEAST,4034,511,7057.55,674,67,816.78
2026-07-03,VRDE,MIDWEST,2982,378,4756.54,530,64,778.89
2026-07-03,VRDE,WEST,4476,532,7342.15,641,75,992.56
2026-07-04,VRDE,NORTHEAST,4239,516,7232.13,680,77,982.06
2026-07-04,VRDE,SOUTHEAST,3911,463,6380.34,606,75,938.43
2026-07-04,VRDE,MIDWEST,3379,416,5685.87,582,68,913.68
2026-07-04,VRDE,WEST,5084,644,8418.52,650,78,989.59
2026-07-05,VRDE,NORTHEAST,4269,508,7138.57,736,76,992.32
2026-07-05,VRDE,SOUTHEAST,3729,413,5694.57,597,70,996.78
2026-07-05,VRDE,MIDWEST,3589,461,6147.1,486,61,774.49
2026-07-05,VRDE,WEST,4638,546,7391.51,881,98,1244.36
2026-07-06,VRDE,NORTHEAST,4249,520,6765.24,579,63,801.75
2026-07-06,VRDE,SOUTHEAST,3635,410,5387.71,587,66,795.96
2026-07-06,VRDE,MIDWEST,3270,401,5393.02,480,53,681.33
2026-07-06,VRDE,WEST,4799,520,7159.35,713,82,1088.01
2026-07-07,VRDE,NORTHEAST,4017,458,6163.17,716,78,943.76
2026-07-07,VRDE,SOUTHEAST,3648,447,6244.61,584,64,824.38
2026-07-07,VRDE,MIDWEST,3336,377,5017.55,550,63,809.96
2026-07-07,VRDE,WEST,4385,508,6705.28,806,102,1330.43
2026-07-08,VRDE,NORTHEAST,4531,533,7123.64,609,70,889.07
2026-07-08,VRDE,SOUTHEAST,3795,467,6261.37,557,63,808.03
2026-07-08,VRDE,MIDWEST,3363,419,5615.33,533,69,922.82
2026-07-08,VRDE,WEST,4599,520,6923.99,771,93,1317.74
2026-07-09,VRDE,NORTHEAST,4150,501,6694.86,689,76,936.7
2026-07-09,VRDE,SOUTHEAST,3975,480,6723.64,592,69,908.73
2026-07-09,VRDE,MIDWEST,3051,337,4652.73,553,54,672.84
2026-07-09,VRDE,WEST,4387,511,7216.5,721,95,1214.72
2026-07-10,VRDE,NORTHEAST,4056,531,7376.15,766,101,1351.89
2026-07-10,VRDE,SOUTHEAST,4018,433,5704.52,644,74,989.39
2026-07-10,VRDE,MIDWEST,3291,421,6028.71,579,70,927.21
2026-07-10,VRDE,WEST,4849,590,7853.77,773,89,1080.67
2026-07-11,VRDE,NORTHEAST,4265,512,6973.52,666,79,1044.65
2026-07-11,VRDE,SOUTHEAST,3662,448,6194.97,663,70,869.8
2026-07-11,VRDE,MIDWEST,3376,379,5512.61,520,55,735.77
2026-07-11,VRDE,WEST,4524,466,6273.29,704,77,925.96
2026-07-12,VRDE,NORTHEAST,4017,475,6397.07,635,68,845.34
2026-07-12,VRDE,SOUTHEAST,3805,450,5841.3,657,70,919.21
2026-07-12,VRDE,MIDWEST,3204,388,5220.01,558,66,859.53
2026-07-12,VRDE,WEST,4652,559,7256.54,759,71,832.31
2026-07-13,VRDE,NORTHEAST,4129,485,6824.59,735,90,1149.63
2026-07-13,VRDE,SOUTHEAST,3858,491,6722.58,646,74,915.24
2026-07-13,VRDE,MIDWEST,3209,350,4774.33,547,59,766.72
2026-07-13,VRDE,WEST,4488,568,8096.59,797,85,1035.77
2026-07-14,VRDE,NORTHEAST,4619,565,7355.16,763,75,951.76
2026-07-14,VRDE,SOUTHEAST,3737,435,5679.27,753,83,1083.22
2026-07-14,VRDE,MIDWEST,3367,363,4819.22,572,70,886.72
2026-07-14,VRDE,WEST,4707,549,7545.67,622,74,930.35
2026-07-15,VRDE,NORTHEAST,4082,403,5276.18,742,100,1249.9
2026-07-15,VRDE,SOUTHEAST,3659,448,6104.36,607,68,864.09
2026-07-15,VRDE,MIDWEST,3467,432,6142.66,608,73,943.43
2026-07-15,VRDE,WEST,4841,543,7798.56,797,101,1257.39
2026-07-16,VRDE,NORTHEAST,4421,539,7233.69,674,71,985.0
2026-07-16,VRDE,SOUTHEAST,4015,481,6535.28,604,58,702.1
2026-07-16,VRDE,MIDWEST,3263,385,5014.17,606,72,931.03
2026-07-16,VRDE,WEST,4221,496,6691.26,705,66,918.24
2026-07-17,VRDE,NORTHEAST,4336,504,7127.3,780,92,1194.53
2026-07-17,VRDE,SOUTHEAST,3933,508,6882.19,633,75,861.29
2026-07-17,VRDE,MIDWEST,3380,392,5291.1,564,66,853.35
2026-07-17,VRDE,WEST,4642,548,7495.18,756,93,1114.57
2026-07-18,VRDE,NORTHEAST,4249,518,6733.01,695,87,1121.08
2026-07-18,VRDE,SOUTHEAST,3618,353,4814.67,653,78,1086.71
2026-07-18,VRDE,MIDWEST,3364,403,5327.62,573,65,863.57
2026-07-18,VRDE,WEST,4755,539,7173.62,879,92,1225.66
2026-07-19,VRDE,NORTHEAST,4548,561,7630.49,803,94,1209.68
2026-07-19,VRDE,SOUTHEAST,3747,475,6551.82,732,81,1030.99
2026-07-19,VRDE,MIDWEST,3292,397,5251.55,622,73,899.59
2026-07-19,VRDE,WEST,3941,416,5865.35,792,91,1154.94
2026-07-20,VRDE,NORTHEAST,4289,450,5708.62,632,72,957.7
2026-07-20,VRDE,SOUTHEAST,3875,456,5917.67,696,77,996.56
2026-07-20,VRDE,MIDWEST,3352,386,5099.67,554,56,735.47
2026-07-20,VRDE,WEST,4586,577,7362.49,875,99,1266.46
2026-07-21,VRDE,NORTHEAST,4036,454,5859.62,784,88,1160.86
2026-07-21,VRDE,SOUTHEAST,3941,452,6067.6,640,79,1019.82
2026-07-21,VRDE,MIDWEST,3393,419,5645.35,681,72,969.61
2026-07-21,VRDE,WEST,4951,546,7564.4,822,100,1227.46
2026-07-22,VRDE,NORTHEAST,4257,474,6336.96,819,92,1080.09
2026-07-22,VRDE,SOUTHEAST,3521,388,5399.17,625,62,837.41
2026-07-22,VRDE,MIDWEST,3407,411,5421.28,655,74,875.99
2026-07-22,VRDE,WEST,4364,490,6586.14,858,92,1156.2
2026-07-23,VRDE,NORTHEAST,4670,555,7370.11,741,76,998.09
2026-07-23,VRDE,SOUTHEAST,3969,452,6295.74,649,75,945.18
2026-07-23,VRDE,MIDWEST,3230,347,4721.95,578,64,792.15
2026-07-23,VRDE,WEST,4357,495,6782.68,832,89,1167.05
2026-07-24,VRDE,NORTHEAST,4576,544,7786.09,768,97,1219.97
2026-07-24,VRDE,SOUTHEAST,4008,439,5978.05,650,62,757.45
2026-07-24,VRDE,MIDWEST,3555,432,6060.7,603,52,685.75
2026-07-24,VRDE,WEST,4495,514,6853.62,767,80,1088.73
2026-07-25,VRDE,NORTHEAST,4300,487,6492.94,804,94,1223.87
2026-07-25,VRDE,SOUTHEAST,3553,408,5319.85,568,69,880.56
2026-07-25,VRDE,MIDWEST,3294,366,5053.07,697,83,1107.91
2026-07-25,VRDE,WEST,4337,516,7020.12,918,105,1295.13
2026-07-26,VRDE,NORTHEAST,4191,480,6768.91,790,92,1196.24
2026-07-26,VRDE,SOUTHEAST,3944,450,5915.64,573,71,937.16
2026-07-26,VRDE,MIDWEST,3471,409,5805.9,552,69,856.51
2026-07-26,VRDE,WEST,4519,493,6672.79,805,95,1189.82
2026-07-27,VRDE,NORTHEAST,3910,475,6661.95,797,90,1179.5
2026-07-27,VRDE,SOUTHEAST,3460,398,5565.33,702,74,989.26
2026-07-27,VRDE,MIDWEST,3339,409,5293.88,576,67,875.34
2026-07-27,VRDE,WEST,4750,558,7482.38,859,104,1261.4
2026-07-28,VRDE,NORTHEAST,4134,479,6499.74,818,83,1090.97
2026-07-28,VRDE,SOUTHEAST,3454,387,5143.19,666,72,906.99
2026-07-28,VRDE,MIDWEST,3304,381,4865.5,537,59,774.13
2026-07-28,VRDE,WEST,4853,667,9032.3,780,90,1187.76
2026-07-29,VRDE,NORTHEAST,4231,465,6253.24,758,76,936.08
2026-07-29,VRDE,SOUTHEAST,4008,407,5526.18,670,84,1114.61
2026-07-29,VRDE,MIDWEST,3217,406,5384.06,705,91,1162.93
2026-07-29,VRDE,WEST,4801,569,7476.82,907,107,1418.74
2026-07-30,VRDE,NORTHEAST,4427,563,7829.71,759,87,1137.42
2026-07-30,VRDE,SOUTHEAST,3761,435,6195.59,715,94,1168.25
2026-07-30,VRDE,MIDWEST,3357,383,5118.04,598,67,852.46
2026-07-30,VRDE,WEST,5039,615,8117.84,805,97,1276.47
2026-07-31,VRDE,NORTHEAST,4079,504,6518.07,740,96,1105.74
2026-07-31,VRDE,SOUTHEAST,3747,465,6250.06,649,68,811.5
2026-07-31,VRDE,MIDWEST,3144,370,4909.71,614,69,900.02
2026-07-31,VRDE,WEST,4246,488,6529.71,825,87,1026.4
2026-08-01,VRDE,NORTHEAST,4337,532,7693.6,817,105,1385.75
2026-08-01,VRDE,SOUTHEAST,3714,447,5834.51,709,80,986.88
2026-08-01,VRDE,MIDWEST,3568,445,6098.25,658,85,1084.91
2026-08-01,VRDE,WEST,4317,477,6573.08,866,87,1178.46
2026-08-02,VRDE,NORTHEAST,4252,545,7607.71,750,86,1076.38
2026-08-02,VRDE,SOUTHEAST,3629,417,5717.8,775,82,1086.81
2026-08-02,VRDE,MIDWEST,3373,389,5441.0,604,76,971.98
2026-08-02,VRDE,WEST,4420,541,6995.49,775,87,1123.18
2026-08-03,VRDE,NORTHEAST,4155,429,5569.13,814,97,1198.11
2026-08-03,VRDE,SOUTHEAST,3841,455,6336.89,663,84,1075.33
2026-08-03,VRDE,MIDWEST,3612,446,5847.88,610,71,956.06
2026-08-03,VRDE,WEST,4316,490,6750.26,893,93,1162.34
2026-08-04,VRDE,NORTHEAST,4303,472,6431.94,843,96,1110.4
2026-08-04,VRDE,SOUTHEAST,4013,501,7065.38,756,75,1018.09
2026-08-04,VRDE,MIDWEST,3428,423,5696.23,617,69,947.44
2026-08-04,VRDE,WEST,4698,543,7056.73,897,102,1330.13
2026-08-05,VRDE,NORTHEAST,4420,539,7283.23,804,92,1225.59
2026-08-05,VRDE,SOUTHEAST,3923,462,6087.51,759,93,1146.0
2026-08-05,VRDE,MIDWEST,3436,392,4954.35,630,77,967.53
2026-08-05,VRDE,WEST,4471,554,7240.73,803,89,1180.11
2026-08-06,VRDE,NORTHEAST,4343,490,6568.89,799,88,1098.79
2026-08-06,VRDE,SOUTHEAST,3584,436,5849.61,876,105,1311.79
2026-08-06,VRDE,MIDWEST,3369,401,5481.95,657,77,994.93
2026-08-06,VRDE,WEST,4782,630,8407.29,846,102,1378.55
2026-08-07,VRDE,NORTHEAST,4382,548,7388.56,782,94,1241.88
2026-08-07,VRDE,SOUTHEAST,4105,523,6678.14,761,82,970.46
2026-08-07,VRDE,MIDWEST,3434,396,5294.09,572,60,765.8
2026-08-07,VRDE,WEST,4286,496,6720.47,865,101,1296.78
2026-08-08,VRDE,NORTHEAST,3965,432,5867.0,861,99,1253.29
2026-08-08,VRDE,SOUTHEAST,3818,396,5188.78,698,79,1005.25
2026-08-08,VRDE,MIDWEST,3320,358,4759.03,652,63,776.62
2026-08-08,VRDE,WEST,4547,575,7925.38,989,125,1575.83
2026-08-09,VRDE,NORTHEAST,4192,452,6324.31,850,101,1338.72
2026-08-09,VRDE,SOUTHEAST,3873,455,6197.98,792,84,1043.43
2026-08-09,VRDE,MIDWEST,3366,418,5683.86,632,77,992.51
2026-08-09,VRDE,WEST,4189,457,5787.99,868,95,1248.82
2026-08-10,VRDE,NORTHEAST,4650,520,7026.05,782,69,863.47
2026-08-10,VRDE,SOUTHEAST,3651,430,5668.19,652,78,998.09
2026-08-10,VRDE,MIDWEST,3216,356,4767.84,688,87,1064.73
2026-08-10,VRDE,WEST,4897,570,7781.73,957,101,1339.97
2026-08-11,VRDE,NORTHEAST,3934,443,5835.49,920,119,1572.1
2026-08-11,VRDE,SOUTHEAST,3884,436,6195.54,811,99,1270.39
2026-08-11,VRDE,MIDWEST,3309,382,5361.46,600,69,948.03
2026-08-11,VRDE,WEST,4835,619,8468.22,924,117,1546.28
2026-08-12,VRDE,NORTHEAST,4284,481,6222.2,913,101,1260.79
2026-08-12,VRDE,SOUTHEAST,3955,434,5639.76,702,80,1040.21
2026-08-12,VRDE,MIDWEST,3458,424,5717.09,673,76,957.83
2026-08-12,VRDE,WEST,4730,560,7995.66,942,102,1342.88
2026-08-13,VRDE,NORTHEAST,4164,528,6779.03,778,84,1093.28
2026-08-13,VRDE,SOUTHEAST,3771,396,5061.51,750,96,1304.18
2026-08-13,VRDE,MIDWEST,3307,394,5191.02,582,73,966.99
2026-08-13,VRDE,WEST,4563,517,7189.01,927,103,1345.56
2026-08-14,VRDE,NORTHEAST,4216,477,6311.04,885,97,1199.67
2026-08-14,VRDE,SOUTHEAST,4134,514,7063.02,739,86,1044.45
2026-08-14,VRDE,MIDWEST,3371,397,5337.16,683,73,953.45
2026-08-14,VRDE,WEST,4281,495,6574.53,813,90,1161.59
2026-08-15,VRDE,NORTHEAST,4092,499,6609.76,889,107,1351.38
2026-08-15,VRDE,SOUTHEAST,4059,432,5929.02,749,91,1096.86
2026-08-15,VRDE,MIDWEST,3174,349,4718.63,666,76,970.93
2026-08-15,VRDE,WEST,4472,475,6336.33,947,117,1472.13
2026-08-16,VRDE,NORTHEAST,4431,470,6499.97,760,88,1093.97
2026-08-16,VRDE,SOUTHEAST,3608,403,5667.98,708,84,1096.71
2026-08-16,VRDE,MIDWEST,3417,401,5520.37,602,69,898.39
2026-08-16,VRDE,WEST,4498,529,6939.46,965,104,1324.3
2026-08-17,VRDE,NORTHEAST,4372,535,7114.38,792,97,1112.02
2026-08-17,VRDE,SOUTHEAST,4036,500,6545.4,820,96,1260.6
2026-08-17,VRDE,MIDWEST,2986,334,4486.81,646,71,908.65
2026-08-17,VRDE,WEST,3981,453,5996.17,911,100,1284.28
2026-08-18,VRDE,NORTHEAST,4266,542,7142.97,948,106,1316.61
2026-08-18,VRDE,SOUTHEAST,3518,425,5488.13,807,94,1189.01
2026-08-18,VRDE,MIDWEST,3256,385,5225.57,709,81,1018.12
2026-08-18,VRDE,WEST,4749,508,7028.34,925,96,1187.72
2026-08-19,VRDE,NORTHEAST,4140,425,5970.58,905,94,1206.82
2026-08-19,VRDE,SOUTHEAST,4101,482,6317.84,628,62,840.19
2026-08-19,VRDE,MIDWEST,3417,362,4994.1,653,70,888.68
2026-08-19,VRDE,WEST,4521,571,7490.9,895,113,1536.8
2026-08-20,VRDE,NORTHEAST,4003,515,7189.48,745,97,1175.78
2026-08-20,VRDE,SOUTHEAST,3913,418,5351.68,811,95,1225.09
2026-08-20,VRDE,MIDWEST,3397,387,5192.57,618,73,949.37
2026-08-20,VRDE,WEST,4571,507,6788.02,817,91,1123.08
2026-08-21,VRDE,NORTHEAST,4474,484,6446.96,849,103,1347.94
2026-08-21,VRDE,SOUTHEAST,3789,490,6616.17,783,108,1347.52
2026-08-21,VRDE,MIDWEST,3526,415,5383.41,645,78,950.27
2026-08-21,VRDE,WEST,4585,555,7438.72,953,103,1290.07
2026-08-22,VRDE,NORTHEAST,4078,457,6290.66,857,113,1484.97
2026-08-22,VRDE,SOUTHEAST,3838,498,6706.9,718,83,1018.75
2026-08-22,VRDE,MIDWEST,3451,427,5880.09,659,74,973.93
2026-08-22,VRDE,WEST,4898,547,7302.13,1018,118,1539.26
2026-08-23,VRDE,NORTHEAST,4307,470,6320.1,928,104,1333.25
2026-08-23,VRDE,SOUTHEAST,3842,450,6534.38,721,83,1154.68
2026-08-23,VRDE,MIDWEST,3371,394,5097.38,738,90,1194.87
2026-08-23,VRDE,WEST,4587,536,7230.8,1005,114,1519.43
2026-08-24,VRDE,NORTHEAST,3929,440,5442.8,850,103,1309.7
2026-08-24,VRDE,SOUTHEAST,4229,455,6081.44,717,78,991.33
2026-08-24,VRDE,MIDWEST,3120,336,4810.28,674,82,1006.29
2026-08-24,VRDE,WEST,4602,543,7293.53,907,102,1312.49
2026-08-25,VRDE,NORTHEAST,4381,536,6956.79,722,81,1043.42
2026-08-25,VRDE,SOUTHEAST,3921,476,6302.68,904,105,1258.33
2026-08-25,VRDE,MIDWEST,3526,409,5573.69,603,67,868.89
2026-08-25,VRDE,WEST,4592,546,7646.26,1065,133,1706.92
2026-08-26,VRDE,NORTHEAST,4566,529,7324.59,851,86,1008.99
2026-08-26,VRDE,SOUTHEAST,3821,418,5646.79,836,84,1001.53
2026-08-26,VRDE,MIDWEST,3409,397,5321.4,665,66,848.67
2026-08-26,VRDE,WEST,4457,521,7239.93,912,107,1391.44
2026-08-27,VRDE,NORTHEAST,4353,541,7453.84,920,111,1410.36
2026-08-27,VRDE,SOUTHEAST,3785,440,6162.68,865,116,1431.9
2026-08-27,VRDE,MIDWEST,3359,343,4560.89,606,75,999.82
2026-08-27,VRDE,WEST,4381,509,7025.64,1091,132,1713.34
2026-08-28,VRDE,NORTHEAST,4188,494,6736.77,842,86,1161.08
2026-08-28,VRDE,SOUTHEAST,3651,409,5651.65,784,97,1197.11
2026-08-28,VRDE,MIDWEST,3493,366,4721.43,642,74,924.44
2026-08-28,VRDE,WEST,4310,526,6894.81,954,111,1399.68
2026-08-29,VRDE,NORTHEAST,4283,505,6796.65,951,103,1273.15
2026-08-29,VRDE,SOUTHEAST,3824,409,5594.34,784,86,1132.64
2026-08-29,VRDE,MIDWEST,3455,323,4324.77,710,84,1058.88
2026-08-29,VRDE,WEST,4363,499,6883.97,808,81,1018.47
2026-08-30,VRDE,NORTHEAST,3664,401,5551.05,807,93,1154.32
2026-08-30,VRDE,SOUTHEAST,3865,456,6395.72,799,98,1288.96
2026-08-30,VRDE,MIDWEST,3285,406,5382.69,715,97,1296.16
2026-08-30,VRDE,WEST,4437,512,6807.36,959,96,1247.67
2026-03-02,BRGR,NORTHEAST,3748,485,7677.87,180,19,293.96
2026-03-02,BRGR,SOUTHEAST,3379,378,6185.54,163,17,275.98
2026-03-02,BRGR,MIDWEST,2862,299,4964.06,167,19,294.9
2026-03-02,BRGR,WEST,4118,493,8280.03,198,20,316.69
2026-03-03,BRGR,NORTHEAST,3412,358,6120.51,220,26,441.02
2026-03-03,BRGR,SOUTHEAST,3382,359,6184.67,186,22,371.48
2026-03-03,BRGR,MIDWEST,2940,367,6123.42,159,17,270.51
2026-03-03,BRGR,WEST,3624,412,6833.24,216,20,293.93
2026-03-04,BRGR,NORTHEAST,3723,400,6932.9,199,23,349.2
2026-03-04,BRGR,SOUTHEAST,3133,352,5969.98,215,26,395.86
2026-03-04,BRGR,MIDWEST,2878,324,5303.72,177,22,353.95
2026-03-04,BRGR,WEST,4177,516,8318.07,265,34,551.34
2026-03-05,BRGR,NORTHEAST,3904,451,7772.93,228,24,388.65
2026-03-05,BRGR,SOUTHEAST,3210,354,5700.8,183,18,312.21
2026-03-05,BRGR,MIDWEST,2595,297,4852.35,156,18,289.57
2026-03-05,BRGR,WEST,4195,472,7947.17,236,28,466.56
2026-03-06,BRGR,NORTHEAST,3516,399,7005.78,212,27,433.32
2026-03-06,BRGR,SOUTHEAST,3147,321,5219.16,172,18,306.14
2026-03-06,BRGR,MIDWEST,2868,314,5074.17,168,17,255.55
2026-03-06,BRGR,WEST,4342,501,8110.66,258,33,509.88
